activities,content_type,creation_time,id,is_branded_content,lang,link_attachment.caption,link_attachment.description,link_attachment.link,link_attachment.name,match_type,mcl_url,modified_time,multimedia,post_owner.type,post_owner.id,post_owner.name,post_owner.username,shared_post_id,statistics.angry_count,statistics.care_count,statistics.comment_count,statistics.haha_count,statistics.like_count,statistics.love_count,statistics.reaction_count,statistics.sad_count,statistics.share_count,statistics.views,statistics.views_date_last_refreshed,statistics.wow_count,surface.type,surface.id,surface.name,surface.username,text
,albums,2025-01-29T22:12:23+00:00,535810019518053,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/535810019518053/,2025-01-30T03:54:51+00:00,"[{""id"":""9626048674071933"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZvTnFOBL4OMseFBhsufMwuPs3fCPsQl8d3UtSDkDX8CkNk6YrfoZUMntG9PXU7CigOfdY4AfC0VPZ6q6X89F6e4JiWbSstK7_5tSR8zQeuAxO3oFF9KWkxuh5n33Q_DhxKuMVCJP-ULy6tsV0GFZA""},{""id"":""1176298477432797"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZupjMQfMSvio5ULCsuB4dEij3X-VRjCIdOwqoA3KqpvGC3kHGuWa0x6gla8pLUDaUOjDpNVbfzN2dPpgD2_9-6Qqr9whLDre2O2_lctyI6I6LHk8LDgd9gF2HAJd5rJrOVm4IQdxRWHGgxvJRZ3aQ""},{""id"":""599036056093437"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZuZ5dN64wZyYevJTjfWZjWjc1T6wb8zZshYbrsfC6R4VznoVBUAbg7R09sdJvdm0mMA-Z-G2px8zqhyAkZQl-ob7GNktUH3dhb-XpOj0PDPSUJ-u5d3HQ5YqH299ZBL5dR4YKKiJXB1z4djOUiN""},{""id"":""971755214336613"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZsi8GNvJnq-ZuBJ45vHjuu6O8xrVxVYJUQcZbDyYU7vieYaq0VeSEv_69O2W_ji9HN3z_Qfg_3cGQ9KVKTZITGlwpy0DVuCsGRCAXExce8m_GQRFWsKu_er63LXUCR9tgNVK_OkGg518iVvWGDT""},{""id"":""523796773486732"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZsdMlq-ogcQygsCyA8OyBy1I7z3juK-l0Xrt64TOAk7vig4ZecdvglGJ_xNyHc25nzxHAqsC6ApWU1-feCWvfvNw6lmC5IZ1VZrdWyl880sYwqeF7VwWtv4EjgR-4I3PaW0ImifEiBL64Y0WPcW""},{""id"":""989109923116180"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZv2jU0I3yj0QpoJ7ruNEgXp1PXV5RWrTgNNtjCh4YPDCOFxduRL1rXpJBC1ytpdjk7oOSUriWFe0ezURXfIa05hUaDWsgTcNVLUlGto0AZ22VNsrVeRk3Hy3Hc8vCRIJLh3rBI876lk7Mn2bkrj""}]",page,1459050451333572,CDU,CDU,,109,0,1393,67,717,11,913,5,95,28982,2025-02-01,4,page,1459050451333572,CDU,CDU,"Mannheim, Solingen, Magdeburg, Aschaffenburg - wir werden diese Anschläge nicht als die neue „Normalität“ akzeptieren. Was muss noch passieren, bevor SPD und Grüne der Meinung sind, dass die Sicherheit in unserem Land gefährdet ist? Es ist Zeit zu handeln."
,albums,2025-01-29T22:08:36+00:00,1287746442446756,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1287746442446756/,2025-01-30T03:58:06+00:00,"[{""id"":""901345685410553"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZseNRZZRMjcyXLpFwI8jtvZivDUm_RF5Hsz9gyeZ6biSm7ipq-1p-ZEMoc_zwCqlXwNm2ygvgVkIIrGiR736-RKSr96Dd3DYw-WzZESBKfR6YXEgu9bzgAtza7UZbHGuSBglxauynzPK4YfzJcB""},{""id"":""1132895844637272"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZvuTqm51FWtkkAD8jE10zyQnd3rm8F8GQtbWqwPYaUDz1jc7CE8jLlsL1gve3gxX11SbMAuvB3H9HUxI0yBrfEAhLU7Lqa3r0uBoI1kJwwD5wWbuDyxPhDqfYfKE45RkkpD9tuCpV3i-QnPzMYFiw""},{""id"":""1112058150932425"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZugFszJw0xlyzt_PijUE2Srp4_78eKiN3DKg3dxQXdtoEqyBKhMaTWxVJfwH4Q3dN_XZuJxcS71dvJ5deyPo4vu-u29emKabwORJFfTXMBcdcILz_yJ8_olPyL0zSm5D4-ZrMpK_dbwKgZI36am0A""},{""id"":""480317801588487"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZsejgL54sbvp7g7whkdBmUjumO-a_mMrvUPO96F3WOEphfk12fzTWmjFXwFoRTn1U_opMet2UiJ36yqjmiuThlUzh7oNZY7eFGWFqyKpEkSlOupwO5l32XuFMCFarUuT0E5oM9Ft9cMxn3zC4fb""},{""id"":""1083352680143593"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZvgfZbc5s7UfhCWlFEikTGpkaJH9KPLyDnLdIB5NkUXV67vcEsa_eQtXshXc5FmW_3CX7Br0DcIBbgrGYr9xyvIG0AOvCfvLpUB5caSG-RXO1zIceCHEBjJKgkw8XMwzcpy053_evhbJrTOJSnkKg""},{""id"":""624459376726697"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZsNEhKquSxAySP5AQf8JJB6J9cEIGoapIaK77F3iFljrCF26QrAU1Q5jEUWk0PZTaO9XKvOVS11Op-yZgufes3AB8qbsnrhDexoPfN-bIPO1-9tJpY_gpJgaSJv5rOfb4HQDOALpmstlHpGk-xE""}]",page,1459050451333572,CDU,CDU,,94,0,544,29,765,10,906,5,133,22759,2025-02-01,3,page,1459050451333572,CDU,CDU,"Mannheim, Solingen, Magdeburg, Aschaffenburg - wir werden diese Anschläge nicht als die neue „Normalität“ akzeptieren. Was muss noch passieren, bevor SPD und Grüne der Meinung sind, dass die Sicherheit in unserem Land gefährdet ist? Es ist Zeit zu handeln."
,videos,2025-01-29T22:00:41+00:00,1641103296837167,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1641103296837167/,2025-01-29T22:41:03+00:00,"[{""id"":""1377021960133800"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtCZStM5yjB71u4OOj9JCBs8Bvu4NVEuLe7t1IJtVZ4usfaguz5CNkt6pXey85JsG_C5lMIrNNTs31lTEQLsw0uE6RUDCFg0FfgH6sy8GU_TvuR0F6_5F3UeQoqb-zUtci9mtIQK0yCSlNYyaSoDA""}]",page,880355130153678,"Friedrich Merz",MerzCDU,,479,0,3206,91,3633,63,4288,17,208,75162,2025-02-01,5,page,880355130153678,"Friedrich Merz",MerzCDU,"„Ich möchte Mehrheiten in der politischen Mitte. Aber ich bin auch nicht länger bereit, mich von einer Minderheit davon abbringen zu lassen, Abstimmungen herbeizuführen, die in der Sache richtig sind. Unser Vorschlag ist in der Sache richtig und notwendig.“ (tm)"
,videos,2025-01-29T21:53:53+00:00,1136362894252317,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1136362894252317/,2025-01-31T08:36:55+00:00,"[{""id"":""1136362894252317"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZt6jM9EYXYorjcgvqFePF0VvMMinNmNrhwcJstwXMSQah3ZxL5AfhjyRAq02v_9KVWqu0nCJnTdq_0AXocuT09MDqqHgvFVZfcFYN_gCldKkqLRZsoXj7ybi98CdyW7LxtI7JrGNEsHjwoPIszZAA""}]",page,390737896761994,"Bündnis Sahra Wagenknecht - Vernunft und Gerechtigkeit",BSW.Bund,,0,0,0,0,1,0,1,0,0,,,0,page,390737896761994,"Bündnis Sahra Wagenknecht - Vernunft und Gerechtigkeit",BSW.Bund,
,videos,2025-01-29T21:53:48+00:00,2131364217304196,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/2131364217304196/,2025-02-03T18:29:50+00:00,"[{""id"":""2131364217304196"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZv9mIPPKn8RpLeYyoyrvLnXFlUct_U7_lMAKEHMsaHYbtRvpsYGdlxaKnpVcYJoOFUNH-ht2gUf6kNGuVEXQKtTIxeC6l2cen3efWaYZsQ-OGCy_CFZDO5a53AaVGxA1Nibj-FtvtmsTZSTPK49yg""}]",page,390737896761994,"Bündnis Sahra Wagenknecht - Vernunft und Gerechtigkeit",BSW.Bund,,0,0,0,0,2,0,2,0,0,,,0,page,390737896761994,"Bündnis Sahra Wagenknecht - Vernunft und Gerechtigkeit",BSW.Bund,
,videos,2025-01-29T21:09:14+00:00,1537419190429714,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1537419190429714/,2025-02-04T04:00:16+00:00,"[{""id"":""1822395615163827"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZsEL97ne_I_XuPThFgU5NEYIfWJOMflhLvgaDenTkTH27s08G5OM_zQ-pGfZTCRHXQtoiM21_E0KAiQbtEORhCk10oJT4ZVFh49-uuopu5t3Oaiu06bu_m8KGrBRlO_mAH7bWEfIb6zsqFXUk1ZSQ""}]",page,1488921141683197,"BÜNDNIS 90/DIE GRÜNEN",B90DieGruenen,,78,0,866,764,1032,150,2037,9,235,35798,2025-02-01,4,page,1488921141683197,"BÜNDNIS 90/DIE GRÜNEN",B90DieGruenen,"Politik ist kein Spiel. Die heutige Entscheidung von Friedrich Merz, gemeinsam mit der AfD zu stimmen, ist nicht nur politisch fatal. Sie erschüttert den Kern unserer Gesellschaft: Unseren Zusammenhalt. Wir stehen für die politische Kraft, die mit Verstand, Herz und Menschlichkeit die Herausforderungen angeht und unser Land gestaltet."
,videos,2025-01-29T20:40:47+00:00,887600116646988,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/887600116646988/,2025-01-31T05:26:21+00:00,"[{""id"":""887600116646988"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtGYLvmB0v_g0GOUAA4YXT_PVhLtOseeFaZayt_7_KuuxDrUmNYdr2rmtr8JKtsmzXcDclGK84XTrxmOd4hMyCBZMa6Vo6jUzWbvWg1ZwD7rut61Y-auIyMKzKGZVTPsV0w7k5FB0jD_LzNJc4u""}]",page,320290480623589,SPD,SPD,,0,0,1,2,6,0,8,0,1,289,2025-01-31,0,page,320290480623589,SPD,SPD,
,photos,2025-01-29T19:46:31+00:00,591248577153654,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/591248577153654/,2025-01-30T02:18:47+00:00,"[{""id"":""1224557562630025"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZvAsSwjIYX9YWRTSKfbB74lUbCkkG0B9-Rgturvp0uuqHI1YsXtRXG4v_nfVhDbwDjiDILCnvfQBaR9nOMGhnrL9PfeZIl1CBlFpFxDfL9bGQWFwyRbsTbFherureX6gBel6DJ8dK73Hc-CUjLbCw""}]",page,392030636531909,"Olaf Scholz",olafscholz,,84,0,2720,791,1831,54,3125,344,255,70064,2025-02-01,21,page,392030636531909,"Olaf Scholz",olafscholz,"Ich werde noch eine Zeit brauchen, zu verarbeiten, was wir heute gemeinsam erlebt haben. Dieser Tag wird sicherlich von manchen als historisch beschrieben werden. 

Das erste Mal ist im Deutschen Bundestag ein Antrag mit einer Mehrheit beschlossen worden, die auch von der AfD getragen wurde. 

Das ist ein schlechtes Zeichen. Für das Parlament. Und auch für unser Land. 

#MitteStattMerz"
,albums,2025-01-29T19:39:33+00:00,609160128387185,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/609160128387185/,2025-01-30T00:33:05+00:00,"[{""id"":""664408829260669"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZv7hf13IwsBI-tMOTobEuqoo7jTsVlHzUcOOeMOXn4FGDxTbF6m-I8gIG8faZG74o1MwoA8a4O-gOdlllgeteWCLV-voBi-M3ZQmSDzRlQyAtc1EdZIpKYmQvW9yt2ktlSFW9VKRcO7zLKgdysd""},{""id"":""1568203117210544"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZuKnhP_HNv0f3xYz9F4LKqEMbqNcbD3vU3WEtGQqYiuPvKWtd5gAaTBDVmUkgrxnlBlCrdb3lX72lxhQG2kS_AVroMf_zUDssygiigQFsBw6i5ksqhiguzK9LWJjk9tDULlFLx0X_s4ksLJIEwWxA""}]",page,1539608546867891,"Markus Söder",markus.soder.75,,34,0,290,77,328,11,451,1,5,23939,2025-02-01,0,page,1539608546867891,"Markus Söder",markus.soder.75,"Bayern ist das Land der Selbständigen und des Handels. Einsatz und Kreativität unserer Unternehmerinnen und Unternehmer beeindrucken immer wieder aufs Neue. War darum sehr gern beim Neujahrsempfang des Handelsverbands Bayern dabei. Der Handel ist zentral für die Lebensqualität in unseren Innenstädten und steht durch den Online-Handel unter Druck. Darum müssen wir die Innenstädte gemeinsam mit dem Handel stärken. Dazu gehört auch, dass unsere Innenstädte sicher sind. Auch braucht es optimale Rahmenbedingungen: Leistung muss sich wieder lohnen. Wir müssen Handel, Handwerk und Mittelstand entlasten. Es darf keine Subventionen nur für wenige Großkonzerne geben. Auch das Bürgergeld schafft falsche Anreize und muss dringend reformiert werden. Der Bund muss für eine grundlegende Energiewende sorgen: niedrige Netzentgelte, niedrige Strompreise und ein Wiedereinstieg in die Kernenergie. Auch beim Thema Bürokratie braucht es einen radikalen Wandel. Bayern geht voran und baut Regelungen massiv ab. Nur so können wir unsere Wettbewerbsfähigkeit auch in der Zukunft erhalten!"
,albums,2025-01-29T19:35:12+00:00,1157487992830816,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1157487992830816/,2025-01-30T03:45:35+00:00,"[{""id"":""1731378537719138"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZsS0Gp1A4fp-3CoVIoS0kDjqtp_2XbPJDCOZHEGsj49UEWYcJPSFLk2TfrHwmJwiyunVPVUvn1VAtyLBy3dgnHVArY8e-GJ3CgRYmMYpUb1aVuIpbN2Npf2NRlDj56q5BzwHGg1e438Yc97vgdqLA""},{""id"":""2115780405509348"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZvim1RpXFZSNQ8lAxN5qJCBifUj5DFdRAFp3RQt3Dbon_c20OupQR0QvPlGJk2NamzGNqjLKBt2Despqmfn1Xmh9Vu9RirQNSVhHytJwapAxRuLH0efloUd9x8WIdiGpVlc_lFrEPZk-JY6OSKOtA""},{""id"":""1305527884084687"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZt9zK9uNi4TBfTLEt5T9i2uvMuivKR4s2QKB0kl8yji53scY4123Gchccx2DLjae3kkM9BxOVGHOSX7kGNiZZ4LiJJ70iMcO8aObSbx5WTwZxZj6_569HIjgDXJUdRRqMX2jlbt8nTTM9DFxsEoxw""},{""id"":""469441149556033"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtnR4L2OtqPwrYKkPezfdpdukplvhGK-tMrMae-Qi1L7NlKHd4-OsK4Oc17jRVkS1hYnAukOC--y23-_KDSTjk979CCDs8K7h7cIpk29eO33XjVRBm_jNc3wEF7qrohLFip_ssA9goe4Q3t8atK""},{""id"":""493535266822450"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZuIUtKovGNt8W4o1Vv7xdc8xMKugOtQGqGfOaZNVBFt1VBSwdWGCtzECmIPUrKFFCaBdUtVXSiMDxB1qyTcVL61O5ZUTG-fFWpv1cktmR2miGxqnJSBgEe5ovP8LGJxpUvUG8JwtzIx0Z1Z8QGx""},{""id"":""938508971753416"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZvJYjl6jz729WDSBPOdX1XVei8ERrXBkAxBsYzHsmjkEXgfo7jxs9cgZ02-lNvfMiBs0WTFhvI0SSrA8UeutDZVEJS3trTQ2BaHcsyHSYNGplIP-R7QyEF7J3CneuyLLrHCq0jWDbNmOO6NkVcJ""}]",page,1459050451333572,CDU,CDU,,137,0,1018,39,1001,20,1201,3,86,32894,2025-02-01,1,page,1459050451333572,CDU,CDU,"Jeder soll sich in Deutschland wieder sicher fühlen. Dieser Anspruch leitet uns. Deswegen haben wir fünf Maßnahmen erarbeitet, um das Land wieder sicherer zu machen und seine Bürgerinnen und Bürger zu schützen. Der Bundestag hat diesen 5-Punkte-Plan am Abend beschlossen."
,videos,2025-01-29T19:21:38+00:00,4057916081198667,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/4057916081198667/,2025-01-29T22:30:00+00:00,"[{""id"":""519378231176955"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZvh7grMzwUzPUbQTBfQBF5r5kkDk1t4PSLjmzfH5q3r7m4L2KXuu8RRbb1JbjMUhpPP13PxoT-2-_kKqo4UF59FHqYiJn6SruGQ6LZmwtcIypLWZMmItYCi_n4_nXi_hK503VxbPNYSvamT8Yup""}]",page,320290480623589,SPD,SPD,,31,0,881,513,315,13,879,6,96,21902,2025-02-01,1,page,320290480623589,SPD,SPD,"Friedrich Merz und die CDU haben im Bundestag erstmals mit den Rechtsextremen paktiert. Mit Deiner Stimme schützen wir die Brandmauer. Für Anstand und Demokratie in Deutschland. Es ist noch nicht zu spät. #mittestattmerz"
,videos,2025-01-29T19:12:31+00:00,1112911410532047,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1112911410532047/,2025-01-30T10:12:59+00:00,"[{""id"":""1112911410532047"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtgFq33KpMJDsVcce7inG-zQminotld2I9e_10tE47AN8PzrGLRk6e4N71wvNgtonZondA2mUpOxYqirjGAlJaKRvfPBKp4K7t4YU6VmpMHQwhn_7H_vkCRFygETvWiBdUyjTF7KkD-WIxtwJgWnQ""}]",page,320290480623589,SPD,SPD,,0,0,0,0,4,0,4,0,0,273,2025-01-31,0,page,320290480623589,SPD,SPD,
,videos,2025-01-29T19:10:30+00:00,507953465227582,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/507953465227582/,2025-01-30T00:00:47+00:00,"[{""id"":""1139978550919890"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZuj369YK7Bxsiyb_M0xK6XJtcvr1QgKNZadEEc_2xJyhALFDzMPzoY4AL5M02u_pFGebBlD8p16t3TtirRCs7Ej6ppSktLP9QxodUpdmwgZpKpW3lI_EdgqOMwM6MAZpBccsjG3A2yHDeetRbJx1g""}]",page,320290480623589,SPD,SPD,,37,0,504,366,592,15,1016,3,73,273795,2025-02-01,3,page,320290480623589,SPD,SPD,"Friedrich Merz und die CDU haben im Bundestag erstmals mit den Rechtsextremen paktiert. Mit Deiner Stimme schützen wir die Brandmauer. Für Anstand und Demokratie in Deutschland. Es ist noch nicht zu spät. #MittestattMerz"
,videos,2025-01-29T18:55:10+00:00,1547816302570929,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1547816302570929/,2025-02-03T20:21:04+00:00,"[{""id"":""1547816302570929"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZv93Uy3eDtQv7G4AnG2_i-uY9nMeObirXE-_jW0fndzBlQD16PJt6jMpzv4iV7kASWESRfaSKBh5Cj6KrKdxDe7SHD_prfS4vbdSor27HJpn0QYZOT5YKmx0cvURsrHqvSWRtf9KsCwG1wr4OB0pw""}]",page,390737896761994,"Bündnis Sahra Wagenknecht - Vernunft und Gerechtigkeit",BSW.Bund,,0,0,0,0,0,0,0,0,0,,,0,page,390737896761994,"Bündnis Sahra Wagenknecht - Vernunft und Gerechtigkeit",BSW.Bund,
,videos,2025-01-29T18:29:06+00:00,1770723366992714,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1770723366992714/,2025-02-02T23:38:07+00:00,"[{""id"":""1770723366992714"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZu2OZSIDDoSwQ6nJoAcIcpnGVcSSfhTEggMEKdHAcOMqmd1ZIPo5sX71XUzZEwwTBqwRkiyR7Ieh-TCdA8Mi0-BcfQYmz73gdntKsp80S1zInY94EtulZkv5fCJ05MnR60EHjPI3o-pavKIZfdjag""}]",page,1089863868701230,"Die Linke",linkspartei,,0,0,0,0,2,0,2,0,0,251,2025-01-30,0,page,1089863868701230,"Die Linke",linkspartei,
,reshare,2025-01-29T18:25:10+00:00,2927608634081282,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/2927608634081282/,2025-01-29T18:25:10+00:00,,page,923796432470348,"CSU (Christlich-Soziale Union)",CSU,1092979005908858,23,0,270,60,150,2,236,1,4,10807,2025-02-01,0,page,923796432470348,"CSU (Christlich-Soziale Union)",CSU,
,status,2025-01-29T18:23:26+00:00,1092979005908858,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1092979005908858/,2025-01-29T18:23:26+00:00,,page,1539608546867891,"Markus Söder",markus.soder.75,,186,0,1568,446,1767,27,2445,15,52,111977,2025-02-01,4,page,1539608546867891,"Markus Söder",markus.soder.75,"Unser Land braucht dringend eine Kehrtwende in der Migration. Dafür stehen CDU und CSU. Deshalb haben wir den 5-Punkte-Plan von Friedrich Merz zur Abstimmung im Bundestag gestellt. Der heutige Beschluss zeigt: Wir nehmen die Menschen ernst. Mit Zurückweisungen an den Grenzen werden CDU und CSU die Migration ordnen und begrenzen. Wir tun dies, weil es richtig und notwendig ist. Für uns ist aber auch klar: Es wird keine Zusammenarbeit mit der AfD geben. Die AfD ist ein Feind der Demokratie und wird von uns bekämpft."
,videos,2025-01-29T18:14:11+00:00,992908826084631,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/992908826084631/,2025-01-29T18:15:48+00:00,"[{""id"":""993525825998608"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZuYmK6sYJd1tfowCqlmd5k0mLBY207NEEGmV_DecXpJY9X_7gKvWDslLLxCamTVpLMNjw4bExO8ql8QQwtFuY-OyxOLQhXIsgt5ZH1vbgsT55kB3RnSj4AVZObUu7toVY5TVQp9F_DwqKkxvCel""}]",page,6637669279642279,"Sahra Wagenknecht",sahra.wagenknecht,,57,0,1580,73,6269,105,6523,12,1157,138690,2025-02-01,7,page,6637669279642279,"Sahra Wagenknecht",sahra.wagenknecht,"Wieder sind Menschen gestorben. Wieder wurde unendliches Leid über Familien gebracht. Und wieder war der Täter ein Mann, der nach geltendem Recht gar nicht mehr hätte in Deutschland sein dürfen. Und was ist die Antwort der Politik? Unwürdiges Gezänk, ein Abschiebeflug vor jeder Wahl, ein bisschen Symbolik: Das ist die Antwort von Grünen und SPD auf die Ängste der Menschen. Und während die AfD das Klima in unserem Land immer mehr vergiftet, worunter gerade die gut integrierten Zuwanderer leiden, schafft es Herr Merz, über Fluchtursachen zu reden, aber die Kriege der USA mit keinem Wort zu erwähnen. In meiner Rede im Bundestag begründe ich, warum wir dem Zustrombegrenzungsgesetz zustimmen und warum nicht gemeinsame Abstimmungen im Bundestag die AfD stärken, sondern das jahrelange kollektive Versagen der alten Parteien in der Migrationspolitik:

#Wagenknecht #BSW #Bundestag #rede #cdu #spd #grüne #afd"
,videos,2025-01-29T18:11:56+00:00,1990218224799251,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1990218224799251/,2025-02-04T06:02:56+00:00,"[{""id"":""964288602309497"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZvalLwx0fVE5bt7RHl6lOzwJDZZe6BHWs6xLztiKlTmljLMPJ0c3NPsPNjfZvETBj5cTnbl-Y0IGp9BpJNb44glvoF6g-N3gsFoWBE6MPpKFxt0dFZzqZ3bAxaI7HZJRqHEwwXLcUMAOV2WYtbM""}]",page,228685293586150,"Christian Lindner",lindner.christian,,69,0,1097,61,2599,29,2763,3,238,50408,2025-02-01,2,page,228685293586150,"Christian Lindner",lindner.christian,"Das Problem ist nicht, dass die AfD dem Antrag der Union zustimmt. Das Problem ist, dass SPD und Grüne es nicht tun. Immerhin haben die Bürgerinnen und Bürger damit Klarheit, wer wo steht: Mit SPD und Grünen gibt es keinen Richtungswechsel in der Migrationspolitik. #jetztFDP"
